Cheltenham,South West,81044,59357,0.73240462,0.479909699,0.049210708,0.463382583,0,0,0,0,0,0,0,0,0,0.00749701,0,0.116607141,0.163467396,0.164243821,0.162368456,0.151868796,0.24144439
Chesham and Amersham,South East,72542,55685,0.767624273,0.554009159,0.128688157,0.26267397,0,0.054628715,0,0,0,0,0,0,0,0,0,0.071066403,0.108145115,0.159662157,0.197933896,0.181055286,0.282137144
Chesterfield,East Midlands,71034,45186,0.636117915,0.370026114,0.40213783,0.088191033,0.105585801,0.025406099,0,0,0,0,0,0,0,0.008653123,0,0.086124713,0.154094603,0.144847885,0.177133257,0.171259637,0.266539904
Chichester,South East,85499,61243,0.716300775,0.5780579,0.14808223,0.227160655,0,0.041261858,0,0,0,0,0,0,0,0.005437356,0,0.088989591,0.111647457,0.122308694,0.160903688,0.178843902,0.337306669
Chingford and Woodford Green,London,65393,48444,0.740813237,0.484703988,0.45865329,0.056642721,0,0,0,0,0,0,0,0,0,0,0,0.085485711,0.167232539,0.184153734,0.183851324,0.154105211,0.22517148
Chippenham,South West,77221,57099,0.739423214,0.542811608,0.112068513,0.34511988,0,0,0,0,0,0,0,0,0,0,0,0.0709522,0.130759478,0.149828832,0.193444909,0.174629137,0.280385444
Chipping Barnet,London,79960,57569,0.719972486,0.447202487,0.42614949,0.103041568,0,0.022373152,0,0,0,0,0,0,0,0.001233303,0,0.083622977,0.162297656,0.186725137,0.187656326,0.158800282,0.220897623
Chorley,North West,77072,39870,0.517308491,0,0,0,0,0.090293454,0,0,0,0,0,0,0,0.909706546,0.672962127,0.081606326,0.156583332,0.161062602,0.18332756,0.167214133,0.250206046
Christchurch,South West,71520,51951,0.726384228,0.652422475,0.126426825,0.178572116,0,0.042578584,0,0,0,0,0,0,0,0,0,0.064649113,0.097494053,0.108793793,0.148126622,0.167874135,0.413062284
Cities Of London and Westminster,London,63700,42723,0.670690738,0.399059055,0.272078272,0.306532781,0,0.017040002,0,0,0,0,0,0,0,0.005289891,0,0.133918891,0.242521538,0.190670309,0.153444001,0.122546754,0.156898508
City Of Chester,North West,76057,54560,0.717356719,0.383394428,0.496370968,0.068438416,0.025439883,0.026356305,0,0,0,0,0,0,0,0,0,0.121297995,0.162818648,0.151154406,0.160895692,0.154975014,0.248858245
City Of Durham,North East,71271,48859,0.685538297,0.317362206,0.420209173,0.162406107,0.066558873,0.03346364,0,0,0,0,0,0,0,0,0,0.237477389,0.158321981,0.125572255,0.132070837,0.132550973,0.214006566
Clacton,East,70930,43506,0.61336529,0.722612973,0.154829219,0.058405737,0,0.028157036,0,0,0,0,0,0,0,0.035995035,0,0.074588807,0.110554844,0.09873972,0.140700096,0.17816138,0.397255153
Cleethorpes,Yorkshire and The Humber,73689,46339,0.628845554,0.689894042,0.227691577,0.05470554,0,0.027708841,0,0,0,0,0,0,0,0,0,0.074911745,0.133476474,0.133476474,0.172927973,0.183400074,0.301807261
Clwyd South,Wales,53919,36306,0.673343348,0.446813199,0.412686608,0.04120531,0.040434088,0,0,0.058860794,0,0,0,0,0,0,0,0.087563273,0.148428712,0.14545838,0.179942351,0.171628937,0.266978346
Clwyd West,Wales,57714,40203,0.696590082,0.50749944,0.339676144,0.055642614,0,0,0,0.097181802,0,0,0,0,0,0,0,0.081328941,0.117648033,0.118873016,0.157608966,0.183879885,0.34066116
"Coatbridge, Chryston and Bellshill",Scotland,72943,48221,0.661077828,0.126770494,0.353704817,0.032434002,0,0.016756185,0.470334502,0,0,0,0,0,0,0,0,0.11566168,0.182374085,0.188205641,0.20413429,0.204044803,0.105579502
Colchester,East,82625,53373,0.645966717,0.504318663,0.327768722,0.139246435,0,0.02866618,0,0,0,0,0,0,0,0,0,0.13851894,0.218763344,0.177426242,0.16024481,0.126441105,0.178605559
Colne Valley,Yorkshire and The Humber,84174,60892,0.723406277,0.484168692,0.40036458,0.062651908,0.020823754,0.01753925,0,0,0,0,0,0,0,0.014451816,0,0.079518563,0.147205018,0.156319705,0.188068253,0.174809497,0.254078964
Congleton,North West,80930,57233,0.7071914,0.589642339,0.265336432,0.105288907,0,0.028235459,0,0,0,0,0,0,0,0.011496864,0,0.069549654,0.120369553,0.135002962,0.184423802,0.180024956,0.310629073
Copeland,North West,61693,42523,0.689267826,0.537497354,0.40011288,0.044399501,0,0.017990264,0,0,0,0,0,0,0,0,0,0.078304553,0.133014129,0.127645212,0.174065934,0.19566719,0.291302983
Corby,East Midlands,86153,60475,0.701948858,0.552459694,0.382670525,0.064869781,0,0,0,0,0,0,0,0,0,0,0,0.084816311,0.158157838,0.171305812,0.181582508,0.172679481,0.231458051
Coventry North East,West Midlands,76006,44444,0.58474331,0.353703537,0.526775268,0.046372964,0.047475475,0.025672757,0,0,0,0,0,0,0,0,0,0.119003122,0.26868642,0.178555193,0.151077392,0.124023881,0.158653992
Coventry North West,West Midlands,75247,47744,0.634497056,0.433771783,0.438128351,0.056907674,0.040968499,0.030223693,0,0,0,0,0,0,0,0,0,0.118661336,0.244952879,0.160732677,0.149004972,0.127841947,0.198806188
Coventry South,West Midlands,70979,45044,0.634610237,0.42498446,0.433886866,0.07543735,0.031791138,0.024242962,0,0,0,0,0,0,0,0.009657224,0,0.290863009,0.222202906,0.125452915,0.109276068,0.098433554,0.153771548
Crawley,South East,74207,49899,0.672429825,0.541894627,0.3743562,0.054670434,0,0.029078739,0,0,0,0,0,0,0,0,0,0.090763487,0.186379,0.210568464,0.178641669,0.151119381,0.182527999
Crewe and Nantwich,North West,80321,54032,0.672700788,0.531240746,0.373778502,0.048452769,0.025725496,0.018044862,0,0,0,0,0,0,0,0.002757625,0,0.091885225,0.158301464,0.152983639,0.182650313,0.16537304,0.248806318
Croydon Central,London,81407,54045,0.663886398,0.391803127,0.501878065,0.065352947,0.018484596,0.022481266,0,0,0,0,0,0,0,0,0,0.093085967,0.20061482,0.191370942,0.177715457,0.155430914,0.181781901
Croydon North,London,88468,55609,0.628577565,0.212591487,0.65627866,0.080490568,0.015087486,0.029293819,0,0,0,0,0,0,0,0.00625798,0,0.10023586,0.197421023,0.210998898,0.18674814,0.156113686,0.148482392
Croydon South,London,83982,59358,0.706794313,0.522002089,0.314127834,0.126402507,0,0.030021227,0,0,0,0,0,0,0,0.007446343,0,0.085073788,0.156459061,0.18726373,0.17467735,0.166290104,0.230235967
"Cumbernauld, Kilsyth and Kirkintilloch East",Scotland,66079,45686,0.691384555,0.161537451,0.244757694,0.06492142,0,0,0.528783435,0,0,0,0,0,0,0,0,0.11807265,0.17681791,0.178963475,0.203978445,0.207105316,0.115062205
Cynon Valley,Wales,51134,30236,0.591309109,0.221953962,0.51372536,0.031386427,0.100707766,0,0,0.08473343,0,0,0,0,0,0.047493055,0,0.102117215,0.17774717,0.143719871,0.166746128,0.163020254,0.246649362
Dagenham and Rainham,London,71045,43735,0.615595749,0.438436035,0.445135475,0.027026409,0.066011204,0.013764719,0,0,0,0,0,0,0,0.009626158,0,0.110259505,0.198430899,0.190295715,0.174315027,0.144864212,0.181834641
Darlington,North East,66397,43498,0.65511996,0.480504851,0.404777231,0.048209113,0.035495885,0.024299968,0,0,0,0,0,0,0,0.006712952,0,0.088298488,0.16027601,0.15590998,0.172520177,0.169021844,0.253973501
Dartford,South East,82209,54023,0.657142162,0.629472632,0.274808878,0.06915573,0,0.02656276,0,0,0,0,0,0,0,0,0,0.087233831,0.186648064,0.204985107,0.180336401,0.144537089,0.196259509
Daventry,East Midlands,77423,57403,0.741420508,0.645523753,0.191192098,0.122502308,0,0.040781841,0,0,0,0,0,0,0,0,0,0.077352443,0.135509975,0.145466954,0.189255725,0.181553386,0.270861516
Delyn,Wales,54560,38370,0.703262463,0.436695335,0.414151681,0.061141517,0.051368256,0,0,0.036643211,0,0,0,0,0,0,0,0.089162047,0.135797658,0.129226518,0.173913814,0.179121132,0.292778831
Denton and Reddish,North West,66234,38588,0.582601081,0.340572199,0.50059604,0.042552089,0.078755053,0.029128226,0,0,0,0,0,0,0,0.008396393,0,0.090713277,0.177962772,0.16105136,0.174688187,0.169085008,0.226499396
Derby North,East Midlands,73199,47017,0.642317518,0.452155603,0.39813259,0.073377714,0.040581066,0.022247272,0,0,0,0,0,0,0,0.013505753,0,0.14495055,0.183460658,0.151714825,0.161967516,0.143712725,0.214193726
Derby South,East Midlands,73062,42462,0.58117763,0.369059394,0.510809665,0.061725778,0.058405162,0,0,0,0,0,0,0,0,0,0,0.126089067,0.200677128,0.179392665,0.169212637,0.139088535,0.185539969
Derbyshire Dales,East Midlands,65080,50016,0.768531039,0.586932182,0.239423385,0.132497601,0,0.041146833,0,0,0,0,0,0,0,0,0,0.069043635,0.10687475,0.114070806,0.180286362,0.198380147,0.3313443
Devizes,South West,73372,50954,0.694461102,0.630961259,0.153825019,0.160085567,0,0.055128155,0,0,0,0,0,0,0,0,0,0.107854043,0.164329809,0.145675692,0.166872441,0.165808936,0.24945908
Dewsbury,Yorkshire and The Humber,81253,56389,0.693992837,0.464257213,0.436574509,0.042667896,0.033233432,0.018797993,0,0,0,0,0,0,0,0.004468957,0,0.101601653,0.15827026,0.165405208,0.181809879,0.156614953,0.236298047
Don Valley,Yorkshire and The Humber,75356,45437,0.602964595,0.431564584,0.351673746,0.0419702,0.13748707,0.019191408,0,0,0,0,0,0,0,0.018112992,0,0.082525596,0.155085649,0.147301619,0.170170307,0.17320707,0.27170976
Doncaster Central,Yorkshire and The Humber,71389,41581,0.582456681,0.34535004,0.400134677,0.042038431,0.164546307,0.023592506,0,0,0,0,0,0,0,0.024338039,0,0.09334168,0.188402003,0.172069201,0.165820624,0.15737537,0.222991122
Doncaster North,Yorkshire and The Humber,72362,40698,0.562422266,0.328517372,0.386751192,0.036267138,0.203793798,0,0,0,0,0,0,0,0,0.0446705,0,0.090836964,0.165077713,0.149274891,0.172231254,0.177915068,0.244664109
Dover,South East,76355,50701,0.664016764,0.568627838,0.326462989,0.057099465,0,0.027040887,0,0,0,0,0,0,0,0.020768821,0,0.083319319,0.143466353,0.138625279,0.165761718,0.17945607,0.289371261
Dudley North,West Midlands,61936,36684,0.592288814,0.630629157,0.316241413,0.032984407,0,0.020145022,0,0,0,0,0,0,0,0,0,0.100861472,0.172987138,0.156360131,0.176963162,0.156254706,0.236573391
Dudley South,West Midlands,60731,36576,0.602262436,0.678997157,0.253444882,0.043963255,0,0.023594707,0,0,0,0,0,0,0,0,0,0.095487062,0.162108855,0.146016937,0.176698026,0.155080381,0.264608738
Dulwich and West Norwood,London,80331,55778,0.694352118,0.164222453,0.654756356,0,0.010237011,0.165136792,0,0,0,0,0,0,0,0.005647388,0,0.076263993,0.253888328,0.223607543,0.178450174,0.136080015,0.131709947
Dumfries and Galloway,Scotland,74580,51429,0.689581657,0.440957436,0.09226312,0.060918937,0,0,0.405860507,0,0,0,0,0,0,0,0,0.100142653,0.159216992,0.152448883,0.194135362,0.243493422,0.150562688
"Dumfriesshire, Clydesdale and Tweeddale",Scotland,68330,49153,0.719347285,0.460012614,0.08487783,0.072020019,0,0,0.383089537,0,0,0,0,0,0,0,0,0.098585385,0.13717217,0.151020694,0.2147134,0.250516475,0.147991876
Dundee East,Scotland,66210,45277,0.683839299,0.242639751,0.133511496,0.078914239,0,0,0.538043598,0,0,0,0,0,0,0.006890916,0,0.112363977,0.209677155,0.178869795,0.181069148,0.204342902,0.113677023
Dundee West,Scotland,64431,41579,0.645326008,0.123836552,0.242814883,0.059356887,0.030568316,0,0.537651218,0,0,0,0,0,0,0.005772145,0,0.185805498,0.242530037,0.163930301,0.147040322,0.171651884,0.089041958
Dunfermline and West Fife,Scotland,76652,53482,0.697724782,0.209547137,0.243595976,0.079690363,0,0.023521933,0.443644591,0,0,0,0,0,0,0,0,0.098619662,0.186640803,0.193978241,0.208357932,0.202145006,0.110258357
Dwyfor Meirionnydd,Wales,44362,29928,0.674631441,0.324345095,0.133587276,0,0.059342422,0,0,0.482725207,0,0,0,0,0,0,0,0.080807486,0.139681792,0.107507896,0.149255488,0.185568831,0.337178506
Ealing Central and Acton,London,75510,54807,0.725824394,0.270622366,0.513292098,0.172313756,0.012115241,0.03165654,0,0,0,0,0,0,0,0,0,0.108132812,0.221472512,0.209240944,0.172515431,0.128097688,0.160540613
Ealing North,London,74473,49631,0.666429444,0.317684512,0.56488888,0.088049808,0,0.029376801,0,0,0,0,0,0,0,0,0,0.093427769,0.179886541,0.19679176,0.188310729,0.151703596,0.189879606
"Ealing, Southall",London,64581,42217,0.653706198,0.227254424,0.608238387,0.093161523,0.020536751,0.039983893,0,0,0,0,0,0,0,0.010825023,0,0.09115009,0.170597365,0.204661896,0.196914962,0.153620043,0.183055643
Easington,North East,61182,34583,0.565247949,0.264349536,0.454645346,0.044125727,0.195009109,0,0,0,0,0,0,0,0,0.041870283,0,0.09151394,0.159451252,0.145610474,0.167477988,0.18314996,0.252796386
East Antrim,Northern Ireland,64830,37261,0.574749344,0.027991734,0,0,0,0.018383833,0,0,0.452779045,0.05689595,0.024207617,0.146936475,0.272805346,0,0,0.113940927,0.146391413,0.140605028,0.178567011,0.179886471,0.240609151
East Devon,South West,87168,64073,0.735051854,0.508435691,0.044792658,0.027640348,0,0.011096718,0,0,0,0,0,0,0,0.408034586,0,0.072817556,0.127878303,0.1298713,0.158797897,0.165328619,0.345306325
East Dunbartonshire,Scotland,66075,53031,0.802587968,0.140578152,0.091248515,0.368143162,0,0.017272916,0.370952839,0,0,0,0,0,0,0.011804416,0,0.105948195,0.148695668,0.169848488,0.20872991,0.233675141,0.133102598
East Ham,London,88319,54628,0.618530554,0.156092114,0.763399722,0.039503551,0.020264333,0.016163872,0,0,0,0,0,0,0,0.004576408,0,0.12128332,0.246124063,0.239472509,0.165221636,0.117808627,0.110089846
East Hampshire,South East,76478,56895,0.743939434,0.58785482,0.110501802,0.241673258,0,0.045698216,0,0,0,0,0,0,0,0.014271904,0,0.081548783,0.121035823,0.137783774,0.187000223,0.180452059,0.292179338
"East Kilbride, Strathaven and Lesmahagow",Scotland,81224,56337,0.693600414,0.212311625,0.227044394,0.066741218,0,0.020466124,0.463514209,0,0,0,0,0,0,0.009922431,0,0.109811819,0.170418721,0.17725158,0.202833137,0.226539824,0.11314492
East Londonderry,Northern Ireland,69246,39302,0.56757069,0,0,0,0,0,0,0,0.401124625,0.155920818,0.156684138,0.091572948,0.150653911,0.04404356,0,0.131312132,0.14319452,0.147262476,0.178112172,0.165327168,0.234791533
East Lothian,Scotland,81600,58513,0.717071078,0.265291474,0.295148087,0.069574283,0,0,0.361560679,0,0,0,0,0,0,0.008425478,0,0.097757198,0.167718407,0.182019341,0.211099273,0.222764028,0.118641753
East Renfrewshire,Scotland,72232,55357,0.766377783,0.35137381,0.123832578,0.075401485,0,0,0.449392127,0,0,0,0,0,0,0,0,0.115167494,0.148585478,0.185254679,0.217103667,0.214968539,0.118920143
East Surrey,South East,83148,59690,0.717876557,0.596816887,0.138163847,0.194069358,0,0.039202546,0,0,0,0,0,0,0,0.031747361,0,0.079269658,0.138120186,0.171290077,0.185708848,0.168110783,0.257500448
East Worthing and Shoreham,South East,75194,53128,0.706545735,0.510220599,0.369541485,0.077680319,0,0.037757868,0,0,0,0,0,0,0,0.004799729,0,0.07953626,0.124570143,0.159944877,0.190376252,0.165179023,0.280393446
East Yorkshire,Yorkshire and The Humber,80923,52769,0.652089023,0.64409028,0.212264777,0.079952245,0,0.031742121,0,0,0,0,0,0,0,0.031950577,0,0.06681075,0.110916651,0.1193972,0.165570382,0.188815542,0.348489476
Eastbourne,South East,79307,55134,0.695197145,0.488827221,0.069793594,0.410273153,0.027750571,0,0,0,0,0,0,0,0,0.003355461,0,0.089205222,0.123151065,0.141559728,0.16054714,0.164531603,0.321005242
Eastleigh,South East,83880,58971,0.703040057,0.554340269,0.128181649,0.28968476,0,0.027793322,0,0,0,0,0,0,0,0,0,0.084697987,0.170861298,0.169317673,0.173836689,0.163076063,0.238210291
Eddisbury,North West,73700,52971,0.718738128,0.568141058,0.219969417,0.180891431,0,0.022484001,0,0,0,0,0,0,0,0.008514093,0,0.077456115,0.120345934,0.134069593,0.186257393,0.18440321,0.297467755
Edinburgh East,Scotland,69424,47815,0.688738765,0.136965387,0.266610896,0.068785946,0,0.04316637,0.4844714,0,0,0,0,0,0,0,0,0.211040468,0.279202246,0.183949787,0.13536059,0.126392241,0.064054669
Edinburgh North and Leith,Scotland,81336,59344,0.729615422,0.185359935,0.221033297,0.111805743,0.009402804,0.03321313,0.436859666,0,0,0,0,0,0,0.002325425,0,0.086518647,0.315706087,0.232478007,0.159930422,0.135888232,0.069478606
Edinburgh South,Scotland,66188,49732,0.751374872,0.164099574,0.477459181,0.076791603,0,0.027286254,0.254363388,0,0,0,0,0,0,0,0,0.146988063,0.235668204,0.182647072,0.170341879,0.167169806,0.097184976
Edinburgh South West,Scotland,73501,52131,0.709255656,0.246456043,0.143446318,0.09535593,0.011989028,0.024265792,0.47630009,0,0,0,0,0,0,0.002186799,0,0.145292417,0.275796211,0.198084964,0.159629381,0.14258246,0.078614567
Edinburgh West,Scotland,72507,54533,0.752106693,0.170227202,0.081785341,0.399134469,0,0.018832633,0.330020355,0,0,0,0,0,0,0,0,0.078080836,0.223180338,0.212907299,0.194513394,0.190481656,0.100836478
Edmonton,London,65747,40341,0.613579327,0.252894078,0.649884733,0.053171711,0.020822488,0.021367839,0,0,0,0,0,0,0,0.001859151,0,0.113556773,0.20039498,0.198052656,0.182253453,0.148163457,0.15757868
Ellesmere Port and Neston,North West,70327,48746,0.693133505,0.353608501,0.533397612,0.049357896,0.043860009,0.019775982,0,0,0,0,0,0,0,0,0,0.086188904,0.144343898,0.140955812,0.173278438,0.180869466,0.274363483
Elmet and Rothwell,Yorkshire and The Humber,80957,58225,0.719208963,0.579235723,0.281202233,0.088535852,0,0.030485187,0,0,0,0,0,0,0,0.020541005,0,0.082302326,0.138679234,0.140618977,0.171331584,0.163783992,0.303283886
Eltham,London,64086,43689,0.681724558,0.397193802,0.470370116,0.067316716,0.034860033,0.030259333,0,0,0,0,0,0,0,0,0,0.094347916,0.176746103,0.208419751,0.177556487,0.147105281,0.195824463
Enfield North,London,68301,45050,0.659580387,0.373984462,0.51809101,0.065482797,0.017691454,0.024750277,0,0,0,0,0,0,0,0,0,0.104123339,0.189591402,0.192368523,0.184709648,0.150612087,0.178595001
"Enfield, Southgate",London,65525,47276,0.721495612,0.390747948,0.484876047,0.091885946,0.010449277,0.022040782,0,0,0,0,0,0,0,0,0,0.084733953,0.192839419,0.196604286,0.172988302,0.147819922,0.205014118
Epping Forest,East,74304,50268,0.676518088,0.643829076,0.202733349,0.107165592,0,0.039289409,0,0,0,0,0,0,0,0.006982573,0,0.088223427,0.162211575,0.170810743,0.180040348,0.161114614,0.237599294
Epsom and Ewell,South East,81138,59451,0.732714634,0.535213874,0.172007199,0.234579738,0,0.034431717,0,0,0,0,0,0,0,0.023767472,0,0.087465829,0.123282731,0.175559821,0.192845926,0.164718199,0.256127494
Erewash,East Midlands,72523,48814,0.673083022,0.564592125,0.347318392,0.050948498,0,0.022841808,0,0,0,0,0,0,0,0.014299176,0,0.088851364,0.170651852,0.14792663,0.183503268,0.163832996,0.245233891
Erith and Thamesmead,London,65399,41384,0.63279255,0.389619176,0.480427218,0.047941233,0.054272182,0.021167601,0,0,0,0,0,0,0,0.006572588,0,0.106034101,0.202834367,0.20678698,0.192659433,0.145006643,0.146678477
Esher and Walton,South East,81184,63084,0.777049665,0.493500729,0.044987636,0.450019022,0,0,0,0,0,0,0,0,0,0.011492613,0,0.074968337,0.108757538,0.187304649,0.211136028,0.170305474,0.247527974
Exeter,South West,82054,56192,0.684817315,0.346650769,0.531783884,0,0.02541287,0.086097665,0,0,0,0,0,0,0,0.010054812,0,0.233801104,0.207842343,0.133299559,0.126754142,0.114717058,0.183585795
Falkirk,Scotland,84472,55872,0.661426271,0.257785653,0.111737543,0.07141323,0,0.033737829,0.525325745,0,0,0,0,0,0,0,0,0.106886676,0.17531479,0.182578181,0.21649551,0.207761379,0.110963464
Fareham,South East,78337,57250,0.730816855,0.636838428,0.181187773,0.139842795,0,0.042131004,0,0,0,0,0,0,0,0,0,0.081946735,0.139771515,0.144270884,0.177828175,0.174869021,0.28131367
Faversham and Mid Kent,South East,73403,50394,0.686538697,0.632297496,0.196213835,0.122435211,0,0.041731158,0,0,0,0,0,0,0,0.0073223,0,0.08113241,0.137423717,0.156276114,0.181509711,0.175229799,0.268428249
Feltham and Heston,London,80934,47811,0.590740603,0.355922277,0.520298676,0.065403359,0.034678212,0.023697475,0,0,0,0,0,0,0,0,0,0.105108084,0.199561512,0.214829218,0.175980397,0.141060109,0.16346068
Fermanagh and South Tyrone,Northern Ireland,72848,50762,0.696820778,0,0,0,0,0,0,0,0,0.433119262,0.067885426,0.431996375,0.052204405,0.014794531,0,0.11042041,0.165181459,0.173002755,0.173433944,0.159204695,0.218756737
Filton and Bradley Stoke,South West,74016,53752,0.726221358,0.489153892,0.38411594,0.092870963,0,0.029077988,0,0,0,0,0,0,0,0.004781217,0,0.143965345,0.186495745,0.172829043,0.163976881,0.135124954,0.197608033
Finchley and Golders Green,London,77573,55109,0.710414706,0.438440182,0.242192745,0.319367073,0,0,0,0,0,0,0,0,0,0,0,0.092953059,0.200998413,0.211727487,0.174548199,0.127481522,0.19229132
Folkestone and Hythe,South East,88272,59005,0.66844526,0.601355817,0.239742395,0.097534107,0,0.04586052,0,0,0,0,0,0,0,0.01550716,0,0.07844276,0.13075176,0.134225891,0.171227976,0.176610286,0.308741328
Forest Of Dean,South West,71438,51475,0.720554887,0.596017484,0.287731909,0,0,0.090937348,0,0,0,0,0,0,0,0.025313259,0,0.088360682,0.12134009,0.121809309,0.173906049,0.185556092,0.309027778
Foyle,Northern Ireland,74346,47144,0.63411616,0,0,0,0,0,0,0,0.101243,0.207258612,0.570189208,0.023078228,0.026875106,0.071355846,0,0.134072884,0.171217749,0.161241341,0.17855888,0.160576247,0.194332898
Fylde,North West,66847,46659,0.697996918,0.609357252,0.253348764,0.080327482,0,0.037098952,0,0,0,0,0,0,0,0.01986755,0,0.06791207,0.117574947,0.126866711,0.168240834,0.191142873,0.328262565
Gainsborough,East Midlands,76343,51046,0.668640216,0.663969753,0.214042236,0.101026525,0,0,0,0,0,0,0,0,0,0.020961486,0,0.074761207,0.126876228,0.12804046,0.170215696,0.187553987,0.312552422
Garston and Halewood,North West,76116,53326,0.700588575,0.130405431,0.723436973,0.062333571,0.055188838,0.0221843,0,0,0,0,0,0,0,0.006450887,0,0.082825636,0.173231752,0.157218626,0.156302863,0.181384582,0.249036541
Gateshead,North East,64449,38145,0.591863334,0.347358763,0.536112203,0.07319439,0,0.043334644,0,0,0,0,0,0,0,0,0,0.123492745,0.204629062,0.16648784,0.15394441,0.149639792,0.201806152
Gedling,East Midlands,71336,49953,0.700249523,0.4547875,0.441194723,0.045622886,0.036434248,0.021960643,0,0,0,0,0,0,0,0,0,0.08531333,0.162444855,0.157758316,0.178677558,0.166463758,0.249342183
Gillingham and Rainham,South East,73549,45958,0.624862337,0.613016232,0.284041951,0.05446277,0,0.022694634,0,0,0,0,0,0,0,0.025784412,0,0.10761208,0.176948586,0.163278738,0.167291092,0.158165203,0.226704301
Glasgow Central,Scotland,69230,40105,0.579300881,0.092207954,0.331031044,0.048672235,0,0.035631467,0.4924573,0,0,0,0,0,0,0,0,0.238230999,0.312843335,0.184769256,0.119011195,0.099877153,0.045268062
Glasgow East,Scotland,67381,38483,0.571125391,0.14835122,0.332380532,0.042252423,0,0,0.477015825,0,0,0,0,0,0,0,0,0.092998436,0.25684586,0.194096405,0.178716063,0.188526148,0.088817088
Glasgow North,Scotland,57130,36191,0.633485034,0.105164267,0.314470448,0.066149043,0.008841977,0.036141582,0.469232682,0,0,0,0,0,0,0,0,0.216530273,0.295105812,0.16261748,0.133703088,0.127741193,0.064302155
Glasgow North East,Scotland,61075,33925,0.555464593,0.104878408,0.393898305,0.032218128,0,0,0.469005158,0,0,0,0,0,0,0,0,0.11108363,0.286566703,0.198206833,0.163348276,0.166702736,0.074091823
Glasgow North West,Scotland,63402,39735,0.626715246,0.151554046,0.284862212,0.068352838,0,0,0.495230905,0,0,0,0,0,0,0,0,0.091737793,0.26680369,0.208186896,0.174548136,0.174705033,0.084018451
Glasgow South,Scotland,70891,47443,0.66923869,0.131463019,0.291381236,0.058723099,0.010876209,0.026368484,0.481187952,0,0,0,0,0,0,0,0,0.080230057,0.271003372,0.214282445,0.169125387,0.171306961,0.094051778
Glasgow South West,Scotland,64575,36847,0.57060782,0.114636198,0.345835482,0.038944826,0.02176568,0,0.478817814,0,0,0,0,0,0,0,0,0.099756614,0.248381401,0.193881934,0.180837695,0.189141466,0.088000891
Glenrothes,Scotland,65672,41546,0.632628822,0.166562365,0.228108603,0.063519954,0.030712945,0,0.511096134,0,0,0,0,0,0,0,0,0.105363952,0.180713499,0.172646386,0.200847386,0.21625286,0.124175917
Gloucester,South West,81319,53764,0.661149301,0.54235176,0.351201548,0.080685961,0,0.025760732,0,0,0,0,0,0,0,0,0,0.110947856,0.173012162,0.171242573,0.174277686,0.156871367,0.213648356
Gordon,Scotland,79629,55916,0.702206483,0.412511625,0.054581873,0.105747908,0,0,0.427158595,0,0,0,0,0,0,0,0,0.085652229,0.172489175,0.206084369,0.206972907,0.206592105,0.122209215
Gosport,South East,73541,48453,0.658856964,0.665098136,0.184673808,0.112954822,0,0.037273234,0,0,0,0,0,0,0,0,0,0.093745267,0.145224393,0.142397395,0.166868595,0.173027412,0.278736938
Gower,Wales,61762,44482,0.720216314,0.412998516,0.45429612,0.050267524,0.031001304,0,0,0.051436536,0,0,0,0,0,0,0,0.084388515,0.137925651,0.136832737,0.170026074,0.168761417,0.302065606
Grantham and Stamford,East Midlands,81502,56003,0.687136512,0.657000518,0.192686106,0.109869114,0,0.040444262,0,0,0,0,0,0,0,0,0,0.074763839,0.137478403,0.148495524,0.178876747,0.176531963,0.283853524
Gravesham,South East,73242,47560,0.649354196,0.62195122,0.294343987,0.054331371,0,0.029373423,0,0,0,0,0,0,0,0,0,0.092489458,0.165111447,0.170545495,0.183294607,0.159849519,0.228709475
Great Grimsby,Yorkshire and The Humber,61409,33087,0.538797245,0.548553813,0.32698643,0.032338985,0.071871128,0.015534802,0,0,0,0,0,0,0,0.004714843,0,0.09775712,0.18425557,0.151099306,0.168230781,0.167212631,0.231444592
Great Yarmouth,East,71957,43462,0.603999611,0.657885049,0.251484055,0.038217293,0,0.024481156,0,0,0,0,0,0,0,0.027932447,0,0.090308287,0.137589849,0.132013243,0.158259797,0.17276149,0.309067335
Greenwich and Woolwich,London,79997,53120,0.664024901,0.220651355,0.568241717,0.13653991,0.02311747,0.044484187,0,0,0,0,0,0,0,0.006965361,0,0.111258265,0.27719076,0.238610735,0.154886323,0.107851323,0.110202593
Guildford,South East,77729,58651,0.754557501,0.448705052,0.076980785,0.391809176,0,0,0,0,0,0,0,0,0,0.082504987,0,0.194600166,0.179948884,0.140622864,0.149857484,0.131293583,0.20367702
Hackney North and Stoke Newington,London,92462,56864,0.614998594,0.119302195,0.702940349,0.075320062,0.010709764,0.08773565,0,0,0,0,0,0,0,0.003991981,0,0.093007817,0.289000262,0.253094962,0.149577365,0.108136665,0.10718293
Hackney South and Shoreditch,London,89387,54439,0.609025921,0.108359816,0.732636529,0.089145649,0.013666673,0.054152354,0,0,0,0,0,0,0,0.002038979,0,0.104969818,0.305877547,0.244887215,0.144946217,0.10080334,0.098515863
Halesowen and Rowley Regis,West Midlands,68300,42345,0.619985359,0.604723108,0.31958909,0.041043807,0,0.022056913,0,0,0,0,0,0,0,0.012587082,0,0.092857143,0.162985714,0.159414286,0.171985714,0.1568,0.255957143
